t,x,y,z,qx,qy,qz,qw
1403636731063555584,0.798010826,-0.097788915,0.607939005,-0.028761724,0.019658988,0.004814722,0.999381363
1403636731113555456,0.795525372,-0.098429397,0.604691386,-0.021975486,0.018716101,0.009252629,0.999540448
1403636731163555584,0.794262648,-0.098619968,0.602899730,-0.016492642,0.018172376,0.011374044,0.999634147
1403636731213555456,0.792188406,-0.099210061,0.600229204,-0.012433929,0.018970681,0.009992868,0.999692798
1403636731263555584,0.790263057,-0.099124297,0.600660205,-0.009139353,0.021127356,0.005966812,0.999717236
1403636731313555456,0.789283276,-0.099981993,0.597859800,-0.007412746,0.023128754,0.000959758,0.999704540
1403636731363555584,0.788283348,-0.099721037,0.597398520,-0.006965609,0.024818193,-0.003343015,0.999662161
1403636731413555456,0.787659526,-0.099294245,0.597329736,-0.007977428,0.026843010,-0.008635148,0.999570549
1403636731463555584,0.785819411,-0.098252870,0.596990108,-0.007292539,0.027756857,-0.009669357,0.999541342
1403636731513555456,0.785231411,-0.096857548,0.595815063,-0.007840231,0.027302854,-0.008461804,0.999560654
1403636731563555584,0.784154356,-0.096532576,0.593040347,-0.008741749,0.025687946,-0.004717663,0.999620676
1403636731613555456,0.784429491,-0.094109207,0.593001187,-0.008231102,0.024516899,-0.001450125,0.999664485
1403636731663555584,0.782779694,-0.092627890,0.590975523,-0.008385150,0.023710614,0.001106092,0.999683082
1403636731713555456,0.782480717,-0.091652580,0.589197576,-0.008606869,0.023930196,0.000640566,0.999676347
1403636731763555584,0.782437086,-0.088677689,0.589162886,-0.008615034,0.025227198,-0.002573316,0.999641299
1403636731813555456,0.782540679,-0.086300746,0.588407338,-0.008585327,0.025727225,-0.004387434,0.999622524
1403636731863555584,0.783138037,-0.085162409,0.587364256,-0.009181345,0.026307911,-0.007067320,0.999586761
1403636731913555456,0.783814490,-0.082369439,0.587233543,-0.008599679,0.026279192,-0.008953192,0.999577522
1403636731963555584,0.784181356,-0.079448238,0.585750759,-0.007672114,0.025993979,-0.009154601,0.999590755
1403636732013555456,0.783966303,-0.076968201,0.587148190,-0.007672167,0.026210299,-0.010200905,0.999574959
1403636732063555584,0.784608662,-0.073904723,0.585381269,-0.006172812,0.026057901,-0.011276281,0.999577761
1403636732113555456,0.784375191,-0.070754141,0.585182369,-0.006213771,0.025853300,-0.010745930,0.999588668
1403636732163555584,0.784949362,-0.066966765,0.585062385,-0.005889578,0.025699832,-0.011773284,0.999583006
1403636732213555456,0.786278367,-0.063472614,0.583550751,-0.004324398,0.025398359,-0.012710335,0.999587238
1403636732263555584,0.786986649,-0.059439681,0.582363605,-0.003095061,0.025404014,-0.014035882,0.999573946
1403636732313555456,0.785681844,-0.057785854,0.582728088,-0.002352025,0.025226029,-0.013329104,0.999590158
1403636732363555584,0.787469149,-0.055088930,0.581645370,-0.002779185,0.025723707,-0.015727166,0.999541521
1403636732413555456,0.787100196,-0.054496687,0.579177558,-0.001521896,0.027417699,-0.020168668,0.999419391
1403636732463555584,0.788561642,-0.051331162,0.579208732,0.001380161,0.029601069,-0.027033575,0.999195218
1403636732513555456,0.788299143,-0.049560521,0.577673137,0.004648782,0.032516826,-0.035597410,0.998826265
1403636732563555584,0.787674844,-0.049369004,0.574916124,0.007385148,0.034654010,-0.041977797,0.998490095
1403636732613555456,0.788202226,-0.048330337,0.572374403,0.010718950,0.035800621,-0.047132581,0.998189330
1403636732663555584,0.787649691,-0.047932371,0.569871962,0.013132289,0.035035770,-0.046794869,0.998203516
1403636732713555456,0.786310792,-0.047685239,0.566639304,0.014966332,0.033337470,-0.043093719,0.998402536
1403636732763555584,0.785570920,-0.047875356,0.564629793,0.015099750,0.031377848,-0.038308337,0.998659074
1403636732813555456,0.783516645,-0.047884267,0.559267759,0.016091889,0.029181097,-0.033540983,0.998881638
1403636732863555584,0.781643212,-0.047374107,0.555811405,0.016318785,0.028507991,-0.031423189,0.998966217
1403636732913555456,0.780837238,-0.047852010,0.551873863,0.014892615,0.027663928,-0.030563608,0.999038935
1403636732963555584,0.778232157,-0.046118274,0.547628284,0.013043802,0.027065668,-0.029364919,0.999117136
1403636733013555456,0.776297450,-0.044595744,0.543155491,0.010242220,0.026573436,-0.028644741,0.999183893
1403636733063555584,0.774140239,-0.044389497,0.539232612,0.006956305,0.026465764,-0.029246617,0.999197602
1403636733113555456,0.771910965,-0.042963710,0.533257306,0.003051096,0.026070757,-0.028681111,0.999243915
1403636733163555584,0.768853605,-0.042446125,0.529636621,0.002623048,0.027206704,-0.031706471,0.999123454
1403636733213555456,0.766558468,-0.041940868,0.524325311,0.001375417,0.026829364,-0.031780355,0.999133766
1403636733263555584,0.764645576,-0.041431531,0.518081486,0.000746320,0.026347943,-0.032883797,0.999111533
1403636733313555456,0.761119246,-0.042638503,0.513179660,-0.000166715,0.025470808,-0.031395145,0.999182463
1403636733363555584,0.758653879,-0.042582229,0.506296813,-0.002207279,0.024139846,-0.029320020,0.999276102
1403636733413555456,0.755330861,-0.043441020,0.500132561,-0.004853377,0.023051504,-0.027835088,0.999334931
1403636733463555584,0.751758635,-0.044829674,0.495773286,-0.006789153,0.022578096,-0.025691638,0.999391854
1403636733513555456,0.750463545,-0.045500267,0.486862749,-0.008699499,0.021523353,-0.024838546,0.999421895
1403636733563555584,0.746317744,-0.044960007,0.482621193,-0.009893156,0.021654585,-0.024283234,0.999421597
1403636733613555456,0.743639648,-0.045745686,0.476134747,-0.011293747,0.021430155,-0.025030324,0.999393165
1403636733663555584,0.740254164,-0.046230540,0.469572753,-0.012421456,0.020721886,-0.023251846,0.999437690
1403636733713555456,0.737718821,-0.046357363,0.463706642,-0.013857664,0.020565962,-0.023799138,0.999409139
1403636733763555584,0.732589900,-0.046817280,0.459983617,-0.014393686,0.021175720,-0.024644468,0.999368310
1403636733813555456,0.730718613,-0.045500852,0.454055011,-0.016090218,0.020425158,-0.024224849,0.999368370
1403636733863555584,0.727519453,-0.045281529,0.448287129,-0.017234012,0.020290308,-0.024264207,0.999351025
1403636733913555456,0.724950373,-0.042617030,0.443022788,-0.015460662,0.020409340,-0.025514647,0.999346495
1403636733963555584,0.721283734,-0.042145208,0.438600510,-0.013380956,0.021585193,-0.028651988,0.999266803
1403636734013555456,0.717628717,-0.039938807,0.433888108,-0.009886234,0.022113562,-0.029753875,0.999263704
1403636734063555584,0.715224862,-0.040062562,0.429119945,-0.007945775,0.022327794,-0.030090930,0.999266207
1403636734113555456,0.711083591,-0.038310476,0.424610823,-0.005703889,0.022561120,-0.028392302,0.999325931
1403636734163555584,0.707365513,-0.036715198,0.420090109,-0.004941426,0.022793174,-0.027950227,0.999337196
1403636734213555456,0.704418898,-0.035322208,0.414830834,-0.004671624,0.021856600,-0.026468625,0.999399781
1403636734263555584,0.699794531,-0.036223650,0.410490245,-0.004371292,0.021081200,-0.025481297,0.999443412
1403636734313555456,0.697000206,-0.034460913,0.404890627,-0.005020319,0.019769575,-0.023463920,0.999516606
1403636734363555584,0.691595554,-0.035572689,0.400924355,-0.007021398,0.019703377,-0.022812696,0.999520898
1403636734413555456,0.688718438,-0.034579497,0.393607676,-0.008100638,0.018233171,-0.021100966,0.999578238
1403636734463555584,0.686048448,-0.035205625,0.386638880,-0.010024439,0.017265437,-0.020880338,0.999582648
1403636734513555456,0.681438148,-0.035530932,0.382052869,-0.011665545,0.016921883,-0.020783819,0.999572694
1403636734563555584,0.677288532,-0.036076218,0.377298921,-0.014044303,0.016544754,-0.020604737,0.999552131
1403636734613555456,0.674992561,-0.034765694,0.371144295,-0.015630163,0.015384446,-0.020219205,0.999554992
1403636734663555584,0.670540869,-0.035799004,0.366766572,-0.017992057,0.015907256,-0.021470880,0.999481022
1403636734713555456,0.667556107,-0.033962399,0.360527933,-0.018480305,0.015155310,-0.022352882,0.999464452
1403636734763555584,0.664276779,-0.033567559,0.355932951,-0.018226709,0.014764091,-0.023552418,0.999447405
1403636734813555456,0.660651147,-0.031564578,0.352316618,-0.019254876,0.014308694,-0.023754403,0.999429941
1403636734863555584,0.657876074,-0.029567912,0.346842319,-0.019133238,0.013189805,-0.023525788,0.999453068
1403636734913555456,0.652144670,-0.029417932,0.343867064,-0.019872103,0.013061379,-0.023228852,0.999447286
1403636734963555584,0.649664402,-0.027557734,0.338423580,-0.020050554,0.012299018,-0.022774220,0.999463856
1403636735013555456,0.645161569,-0.026476715,0.335700423,-0.020091737,0.012746429,-0.023794724,0.999433696
1403636735063555584,0.643196166,-0.023262665,0.331715822,-0.019134667,0.011855924,-0.023025559,0.999481440
1403636735113555456,0.639709830,-0.021990508,0.327353358,-0.019065464,0.011732238,-0.021887532,0.999509752
1403636735163555584,0.635797620,-0.019574072,0.325622648,-0.019320203,0.011596716,-0.020853844,0.999528587
1403636735213555456,0.633242190,-0.018402040,0.321575344,-0.020170260,0.011529381,-0.019752555,0.999534965
1403636735263555584,0.629135907,-0.015270390,0.319145054,-0.020839756,0.011720041,-0.017953593,0.999552906
1403636735313555456,0.625554621,-0.016612761,0.315695047,-0.023084305,0.012203335,-0.016931601,0.999515653
1403636735363555584,0.623382926,-0.015875634,0.311541289,-0.023773810,0.012421352,-0.015534348,0.999519467
1403636735413555456,0.619894981,-0.017704997,0.308897704,-0.022721285,0.013796157,-0.015544647,0.999525785
1403636735463555584,0.616915226,-0.017434735,0.305273205,-0.021143608,0.014965888,-0.013744167,0.999569952
1403636735513555456,0.614434779,-0.018255178,0.303677410,-0.019901669,0.016981203,-0.013993007,0.999559760
1403636735563555584,0.611131072,-0.021324985,0.301295012,-0.018748872,0.018986505,-0.014069233,0.999544919
1403636735613555456,0.609278262,-0.023550965,0.297201127,-0.017522249,0.020370796,-0.014417689,0.999534965
1403636735663555584,0.607777178,-0.025830882,0.290887147,-0.017172655,0.021869751,-0.014639339,0.999506176
1403636735713555456,0.603211582,-0.027682438,0.290350944,-0.017948968,0.023706580,-0.013728959,0.999463499
1403636735763555584,0.601712525,-0.029208958,0.286501825,-0.018321967,0.024905119,-0.014487730,0.999416947
1403636735813555456,0.598764062,-0.031193830,0.283563167,-0.018342180,0.025645761,-0.013265134,0.999414802
1403636735863555584,0.596144199,-0.031025540,0.283062547,-0.017364502,0.026400687,-0.013316643,0.999411881
1403636735913555456,0.593136251,-0.032883741,0.281262934,-0.017323822,0.026646901,-0.013698997,0.999400914
1403636735963555584,0.591079235,-0.033260029,0.279528975,-0.016803650,0.027174808,-0.013761098,0.999394715
1403636736013555456,0.587519407,-0.034043893,0.278478980,-0.015802072,0.026155010,-0.014995100,0.999420524
1403636736063555584,0.585841954,-0.034929477,0.275450826,-0.015207594,0.023086380,-0.016781332,0.999476910
1403636736113555456,0.584028184,-0.036124390,0.272909641,-0.012803163,0.018075481,-0.017507929,0.999601364
1403636736163555584,0.581648529,-0.038357403,0.270208567,-0.011088513,0.012402517,-0.019683221,0.999667823
1403636736213555456,0.579334557,-0.040681563,0.268643826,-0.009359343,0.005938943,-0.021572219,0.999705851
1403636736263555584,0.577998340,-0.042588986,0.265161723,-0.008594763,-0.000237767,-0.023664331,0.999682963
1403636736313555456,0.574691236,-0.045548994,0.263658583,-0.008339019,-0.005210279,-0.026247356,0.999607086
1403636736363555584,0.573323011,-0.046625800,0.261222929,-0.007655656,-0.009782666,-0.028795503,0.999508142
1403636736413555456,0.571336329,-0.048375186,0.258933604,-0.007890272,-0.013754392,-0.030938512,0.999395490
1403636736463555584,0.568545520,-0.049967919,0.257082164,-0.007515310,-0.015821185,-0.035979040,0.999199033
1403636736513555456,0.566257775,-0.051535789,0.255108356,-0.006920899,-0.017276973,-0.041781109,0.998953402
1403636736563555584,0.563073575,-0.051739529,0.253790945,-0.006083064,-0.018073222,-0.046291061,0.998745978
1403636736613555456,0.560955465,-0.052417226,0.252145678,-0.005605448,-0.018800734,-0.050359458,0.998538435
1403636736663555584,0.558190107,-0.051930912,0.250876635,-0.004505254,-0.019903081,-0.051549755,0.998461902
1403636736713555456,0.555338860,-0.051151786,0.248990610,-0.003573616,-0.020466669,-0.053070061,0.998374641
1403636736763555584,0.552288473,-0.051180474,0.247061118,-0.004543338,-0.020923430,-0.054120913,0.998304784
1403636736813555456,0.550053060,-0.050707743,0.245702714,-0.003535273,-0.021927156,-0.055235025,0.998226345
1403636736863555584,0.546907485,-0.050046980,0.244289041,-0.003379320,-0.023279237,-0.054243911,0.998250604
1403636736913555456,0.543629706,-0.048874814,0.242275149,-0.004160407,-0.023978306,-0.054916501,0.998194337
1403636736963555584,0.540879130,-0.047264490,0.240329444,-0.004177153,-0.025948910,-0.052951340,0.998251140
1403636737013555456,0.537371695,-0.045931533,0.238141045,-0.004657480,-0.028476756,-0.049634065,0.998350561
1403636737063555584,0.533216059,-0.044272114,0.236737102,-0.004342476,-0.030661440,-0.046613120,0.998432875
1403636737113555456,0.530202925,-0.042808309,0.234395310,-0.003981145,-0.033795852,-0.042945929,0.998497725
1403636737163555584,0.516340852,-0.043945529,0.242120340,-0.005589001,-0.032029826,-0.043034039,0.998544395
1403636737213555456,0.513147235,-0.041477904,0.239835724,-0.005607818,-0.033970255,-0.042153563,0.998517752
1403636737263555584,0.508981824,-0.040041707,0.238923699,-0.006760482,-0.035912044,-0.040189959,0.998523593
1403636737313555456,0.505696237,-0.036902502,0.237325087,-0.008629041,-0.036916330,-0.040778421,0.998448730
1403636737363555584,0.502269149,-0.035601310,0.234304011,-0.010868330,-0.038510531,-0.040686339,0.998370409
1403636737413555456,0.497244388,-0.033887703,0.232721105,-0.013195626,-0.039124887,-0.041156355,0.998299181
1403636737463555584,0.494942248,-0.031616256,0.229994014,-0.015221117,-0.040719252,-0.041066553,0.998210311
1403636737513555456,0.490889370,-0.032165859,0.227595493,-0.017542517,-0.041176707,-0.042874049,0.998077393
1403636737563555584,0.486665398,-0.031049933,0.225407869,-0.018406127,-0.042213097,-0.041547518,0.998074710
1403636737613555456,0.483084798,-0.031508613,0.223746866,-0.019851252,-0.043401379,-0.039292917,0.998087347
1403636737663555584,0.480331540,-0.031313028,0.220026270,-0.021209305,-0.045149267,-0.035705175,0.998116612
1403636737713555456,0.476180404,-0.032520913,0.218417048,-0.023145255,-0.046210997,-0.032810997,0.998124361
1403636737763555584,0.473321438,-0.033440918,0.217624962,-0.023841672,-0.047269963,-0.030380253,0.998135328
1403636737813555456,0.470584989,-0.034481160,0.214168161,-0.024516795,-0.048080258,-0.027726362,0.998157561
1403636737863555584,0.466739714,-0.036092915,0.212896198,-0.024687698,-0.047869232,-0.026150154,0.998206019
1403636737913555456,0.464594692,-0.038335308,0.210426226,-0.024900382,-0.048170250,-0.025695741,0.998198032
1403636737963555584,0.456710905,-0.043858584,0.213058770,-0.025573850,-0.046148859,-0.025337271,0.998285651
1403636738013555456,0.454284638,-0.046946719,0.211497605,-0.025035281,-0.045348860,-0.025385564,0.998334765
1403636738063555584,0.452226907,-0.050177909,0.208869159,-0.025286628,-0.044330947,-0.026176607,0.998353720
1403636738113555456,0.451190591,-0.053234916,0.205939174,-0.023529505,-0.042990439,-0.029049663,0.998375833
1403636738163555584,0.448318601,-0.056347538,0.205039114,-0.022180496,-0.041522857,-0.029751200,0.998448133
1403636738213555456,0.445531130,-0.060078248,0.204388976,-0.021311732,-0.039702173,-0.031460810,0.998488724
1403636738263555584,0.444616437,-0.062496226,0.202876985,-0.020953791,-0.038914729,-0.031270899,0.998533249
1403636738313555456,0.444160730,-0.064291589,0.201323301,-0.020820877,-0.038216393,-0.031704485,0.998549342
1403636738363555584,0.442163497,-0.066667467,0.199685559,-0.021076730,-0.036996756,-0.031603981,0.998593092
1403636738413555456,0.440587670,-0.068733506,0.199403539,-0.021601856,-0.036049113,-0.031109659,0.998632073
1403636738463555584,0.439930052,-0.070015229,0.198958054,-0.021895086,-0.034228213,-0.031079937,0.998690665
1403636738513555456,0.438555658,-0.070685826,0.199365646,-0.022745952,-0.030826857,-0.029496180,0.998830497
1403636738563555584,0.438526839,-0.071345083,0.198297560,-0.024308097,-0.026278922,-0.027552998,0.998979151
1403636738613555456,0.438979119,-0.071813755,0.197572798,-0.026046365,-0.020724919,-0.024189547,0.999153137
1403636738663555584,0.438137144,-0.072479255,0.198652416,-0.026377112,-0.012850949,-0.021115411,0.999346375
1403636738713555456,0.437213629,-0.073463589,0.199698046,-0.025842631,-0.004175100,-0.016560940,0.999520123
1403636738763555584,0.437406689,-0.072763771,0.199831992,-0.022713525,0.005423531,-0.011744499,0.999658287
1403636738813555456,0.438240886,-0.073101789,0.201398253,-0.020193400,0.015240886,-0.005998502,0.999661922
1403636738863555584,0.438036919,-0.072622173,0.201616898,-0.016861126,0.025985595,0.000771223,0.999519825
1403636738913555456,0.437997729,-0.070738077,0.202955246,-0.014385066,0.037650682,0.007303697,0.999160707
